,Date_time,Actual,Forecast_M_1,Forecast_M_2,Forecast_M_3,Forecast_M_4
12,2023-02-21 00:00:00,2251,2210.0784,2214.3525,2204.4177,2242.2053
13,2023-02-21 01:00:00,2151,2126.0088,2130.3052,2122.6248,2157.6367
14,2023-02-21 02:00:00,2079,2065.227,2067.8076,2060.2012,2095.1726
15,2023-02-21 03:00:00,2042,2022.8698,2026.4154,2018.9673,2051.8005
16,2023-02-21 04:00:00,2013,2000.9718,2006.4326,1998.2534,2028.131
17,2023-02-21 05:00:00,2028,2018.4347,2015.2716,2007.6273,2032.2377
18,2023-02-21 06:00:00,2076,2081.8215,2062.9612,2059.4314,2082.382
19,2023-02-21 07:00:00,2127,2148.1865,2123.7393,2127.3508,2162.886
20,2023-02-21 08:00:00,2163,2208.2754,2173.2666,2189.0745,2217.704
21,2023-02-21 09:00:00,2245,2277.9995,2245.4712,2258.8606,2296.3584
22,2023-02-21 10:00:00,2279,2335.982,2304.6174,2315.751,2350.9858
23,2023-02-21 11:00:00,2310,2375.3423,2333.5374,2349.1477,2383.3496
24,2023-02-21 12:00:00,2367,2398.485,2351.2053,2364.4282,2399.7637
25,2023-02-21 13:00:00,2376,2412.4104,2365.6821,2371.3232,2405.798
26,2023-02-21 14:00:00,2371,2425.7705,2379.2375,2380.1323,2412.042
27,2023-02-21 15:00:00,2383,2441.8918,2394.0867,2394.3381,2427.8025
28,2023-02-21 16:00:00,2398,2451.5764,2404.5566,2403.9758,2439.7156
29,2023-02-21 17:00:00,2389,2437.6685,2398.094,2393.1252,2431.5493
30,2023-02-21 18:00:00,2381,2423.1252,2404.6855,2373.888,2416.9072
31,2023-02-21 19:00:00,2482,2500.3408,2489.2253,2443.4897,2494.6199
32,2023-02-21 20:00:00,2540,2529.0457,2502.1172,2487.2078,2525.6843
33,2023-02-21 21:00:00,2526,2498.331,2468.5654,2468.385,2508.5735
34,2023-02-21 22:00:00,2441,2420.9478,2408.37,2406.9465,2440.888
35,2023-02-21 23:00:00,2325,2320.6978,2318.9126,2305.763,2346.7112
